,Lat,Long,AddressAccuracy,Duplicated_Rows,Species_Fact,Trap_Fact,Date_Ord,Week,Year,Days_Since_Last_Check,Spray_Factor,MIFG,FG,HZ,FG+,VCFG,BCFG,DZ,SN,GR,TSRA,TS,SQ,VCTS,FU,RA,BR,Temp_Min_both,Temp_Max_both,Temp_Avg_both,Temp_Dew_Point_both,Temp_Wet_Bulb_both,StnPressure_both,Ht_Cool_both,Day Length,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,StnPressure,Day_Length,Ht_Cool,PrecipTotal,Temp_Min1,Temp_Min2,Temp_Min4,Temp_Min7,Temp_Min10,Temp_Min14,Temp_Max1,Temp_Max2,Temp_Max4,Temp_Max7,Temp_Max10,Temp_Max14,Temp_Dew_Point1,Temp_Dew_Point2,Temp_Dew_Point4,Temp_Dew_Point7,Temp_Dew_Point10,Temp_Dew_Point14,Temp_Avg1,Temp_Avg2,Temp_Avg4,Temp_Avg7,Temp_Avg10,Temp_Avg14,PrecipTotal1,PrecipTotal2,PrecipTotal4,PrecipTotal7,PrecipTotal10,PrecipTotal14,Trap_Count,Trap_By_Year_Count
3244,41.778297,-87.752411,9,0,1,78,733577,25,2009,624,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,102,10
3245,41.878114,-87.629798,3,0,1,33,733577,25,2009,624,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,79,9
3246,41.740641,-87.546587,5,0,1,101,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,127,41
3247,41.740641,-87.546587,5,0,2,101,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,127,41
3248,41.673408,-87.599862,5,0,1,97,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,158,42
3249,41.673408,-87.599862,5,0,2,97,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,158,42
3250,41.72646500000001,-87.585413,5,0,3,98,733577,25,2009,22,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,138,27
3251,41.72646500000001,-87.585413,5,0,2,98,733577,25,2009,22,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,138,27
3252,41.678618,-87.559308,5,0,1,99,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,100,40
3253,41.678618,-87.559308,5,0,2,99,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,100,40
3254,41.723195,-87.64997,5,0,1,27,733577,25,2009,7,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,90,20
3255,41.868077,-87.666901,9,0,1,28,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,136,39
3256,41.868077,-87.666901,9,0,2,28,733577,25,2009,4,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,65.5,87.0,76.5,67.5,69.5,29.0,-11.0,914,65.5,87.0,76.5,67.5,29.0,914.0,-11.0,3.97,62.0,62.0,55.0,49.5,49.5,45.5,80.5,80.5,81.0,81.0,81.0,81.0,63.5,63.5,63.5,63.5,63.5,63.5,71.5,69.25,68.25,65.7142857143,64.05,63.8571428571,0.12,0.12,1.35,1.68,1.7,2.21,136,39
3257,41.867108,-87.654224,8,0,1,6,733580,26,2009,3,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,140,46
3258,41.867108,-87.654224,8,1,2,6,733580,26,2009,3,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,140,46
3259,41.974689,-87.890615,9,30,1,117,733580,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,181,60
3260,41.974689,-87.890615,9,2,2,117,733580,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,181,60
3261,41.957799,-87.930995,5,10,1,118,733580,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,101,40
3262,41.957799,-87.930995,5,1,2,118,733580,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,69.0,89.0,79.5,67.0,71.0,29.119999999999997,-14.0,914,69.0,89.0,79.5,67.0,29.12,914.0,-14.0,0.09,70.5,68.5,62.0,55.0,49.5,49.5,85.0,87.5,87.5,87.5,87.5,87.5,63.5,65.0,67.5,67.5,67.5,67.5,78.0,78.25,76.125,72.2857142857,69.3,67.2142857143,0.01,0.01,4.1,5.33,5.66,6.13,101,40
3263,41.773215,-87.60088,8,0,1,84,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,123,42
3264,41.89923,-87.716788,9,0,1,63,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,108,21
3265,41.867108,-87.654224,8,0,3,6,733584,26,2009,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,140,46
3266,41.867108,-87.654224,8,2,1,6,733584,26,2009,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,140,46
3267,41.867108,-87.654224,8,0,2,6,733584,26,2009,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,140,46
3268,41.867108,-87.654224,8,0,5,6,733584,26,2009,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,140,46
3269,41.868142,-87.696269,9,0,1,54,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,110,27
3270,41.868142,-87.696269,9,0,2,54,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,110,27
3271,41.868142,-87.696269,9,0,5,54,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,110,27
3272,41.896282,-87.655232,8,0,1,7,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,83,21
3273,41.896282,-87.655232,8,0,2,7,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,83,21
3274,42.010412,-87.66214000000002,8,0,2,62,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,63,12
3275,41.906638,-87.701431,9,0,1,26,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,94,22
3276,41.907645,-87.760886,8,0,3,17,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,38,18
3277,41.907645,-87.760886,8,0,1,17,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,38,18
3278,41.907645,-87.760886,8,0,2,17,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,38,18
3279,41.911824,-87.726737,9,0,1,74,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,80,23
3280,41.720848,-87.666014,9,0,1,12,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,118,39
3281,41.720848,-87.666014,9,0,2,12,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,118,39
3282,41.921965,-87.632085,8,0,1,9,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,131,38
3283,41.801179,-87.679447,8,0,2,76,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,101,18
3284,41.768388,-87.678649,8,0,2,81,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,77,23
3285,41.704572,-87.56566600000002,8,0,1,105,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,124,24
3286,41.704572,-87.56566600000002,8,0,2,105,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,124,24
3287,41.846075,-87.716277,9,0,1,39,733584,26,2009,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,92,25
3288,41.846075,-87.716277,9,0,2,39,733584,26,2009,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,92,25
3289,41.891118,-87.65449100000002,8,0,1,5,733584,26,2009,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,106,31
3290,41.891118,-87.65449100000002,8,0,2,5,733584,26,2009,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,106,31
3291,41.932094,-87.700117,8,0,1,35,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,98,28
3292,41.932094,-87.700117,8,0,2,35,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,98,28
3293,41.94016,-87.794896,9,0,1,65,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,70,34
3294,41.94016,-87.794896,9,0,2,65,733584,26,2009,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,86.0,78.5,60.5,,,-13.0,913,70.5,86.0,78.5,60.5,29.2,913.0,-13.0,0.0,75.5,74.0,69.0,65.5,61.5,49.5,93.5,93.5,93.5,93.5,93.5,93.5,68.5,68.5,68.5,68.5,68.5,68.5,85.0,84.5,83.0,80.7142857143,77.0,73.2142857143,0.0,0.04,0.13,4.11,5.46,5.79,70,34
